Model,FPR,TPR,AUC
Logistic Regression,0.0,0.0,0.992831494822853
Logistic Regression,4.186321195493724e-05,0.006240786240786241,0.992831494822853
Logistic Regression,9.41922268986088e-05,0.011744471744471744,0.992831494822853
Logistic Regression,0.0001390456682788987,0.020884520884520884,0.992831494822853
Logistic Regression,0.00021679163333806787,0.026437346437346437,0.992831494822853
Logistic Regression,0.0002691206482817394,0.030466830466830467,0.992831494822853
Logistic Regression,0.0004993683140338943,0.033022113022113025,0.992831494822853
Logistic Regression,0.0005636582466789765,0.04058968058968059,0.992831494822853
Logistic Regression,0.0006055214586339136,0.054987714987714986,0.992831494822853
Logistic Regression,0.0006473846705888509,0.06137592137592138,0.992831494822853
Logistic Regression,0.0006832674236930829,0.08727272727272728,0.992831494822853
Logistic Regression,0.0007161599473719621,0.10609336609336609,0.992831494822853
Logistic Regression,0.000761013388752252,0.12697788697788698,0.992831494822853
Logistic Regression,0.0007954010271438077,0.14206388206388207,0.992831494822853
Logistic Regression,0.0008492251568001555,0.1485995085995086,0.992831494822853
Logistic Regression,0.0008851079099043874,0.16496314496314496,0.992831494822853
Logistic Regression,0.0009269711218593247,0.17567567567567569,0.992831494822853
Logistic Regression,0.0009643489896762329,0.19425061425061424,0.992831494822853
Logistic Regression,0.0010017268574931413,0.26638820638820637,0.992831494822853
Logistic Regression,0.0010376096105973731,0.2907125307125307,0.992831494822853
Logistic Regression,0.001086948396115692,0.3052088452088452,0.992831494822853
Logistic Regression,0.0011392774110593636,0.31316953316953317,0.992831494822853
Logistic Regression,0.0011931015407157114,0.32,0.992831494822853
Logistic Regression,0.0012394500968086776,0.3256019656019656,0.992831494822853
Logistic Regression,0.0013037400294537598,0.33090909090909093,0.992831494822853
Logistic Regression,0.0013530788149720787,0.33592137592137594,0.992831494822853
Logistic Regression,0.001399427371065045,0.3434889434889435,0.992831494822853
Logistic Regression,0.0014427856977326586,0.35538083538083537,0.992831494822853
Logistic Regression,0.0014876391391129484,0.36737100737100736,0.992831494822853
Logistic Regression,0.0015324925804932384,0.37695331695331696,0.992831494822853
Logistic Regression,0.0015773460218735282,0.4022604422604423,0.992831494822853
Logistic Regression,0.0016192092338284654,0.4410810810810811,0.992831494822853
Logistic Regression,0.001671538248772137,0.4495823095823096,0.992831494822853
Logistic Regression,0.001711906346014398,0.45375921375921374,0.992831494822853
Logistic Regression,0.0017642353609580695,0.4603931203931204,0.992831494822853
Logistic Regression,0.0018599227025693547,0.46343980343980345,0.992831494822853
Logistic Regression,0.0019212224057890842,0.4673710073710074,0.992831494822853
Logistic Regression,0.0019780367648707846,0.47336609336609337,0.992831494822853
Logistic Regression,0.0020318608945271324,0.47714987714987717,0.992831494822853
Logistic Regression,0.0020946557124595384,0.4797051597051597,0.992831494822853
Logistic Regression,0.0021439944979778575,0.4838329238329238,0.992831494822853
Logistic Regression,0.0021948283982088524,0.4879115479115479,0.992831494822853
Logistic Regression,0.0022486525278652006,0.49125307125307127,0.992831494822853
Logistic Regression,0.0023084571163722537,0.494987714987715,0.992831494822853
Logistic Regression,0.0023577959018905724,0.49945945945945946,0.992831494822853
Logistic Regression,0.0024400272110877705,0.5018673218673219,0.992831494822853
Logistic Regression,0.002495346455456795,0.5056511056511056,0.992831494822853
Logistic Regression,0.0025476754704004665,0.508943488943489,0.992831494822853
Logistic Regression,0.002604489829482167,0.5120393120393121,0.992831494822853
Logistic Regression,0.002676255335690631,0.5146437346437347,0.992831494822853
Logistic Regression,0.002767457333163887,0.5177395577395577,0.992831494822853
Logistic Regression,0.002839222839372351,0.5205405405405406,0.992831494822853
Logistic Regression,0.0029065030014427855,0.5254054054054054,0.992831494822853
Logistic Regression,0.0029722880488005443,0.5295331695331695,0.992831494822853
Logistic Regression,0.0030291024078822446,0.5355282555282556,0.992831494822853
Logistic Regression,0.0030784411934005637,0.542997542997543,0.992831494822853
Logistic Regression,0.003147216470183675,0.5464864864864865,0.992831494822853
Logistic Regression,0.0032369233529442546,0.5485012285012285,0.992831494822853
Logistic Regression,0.0032967279414513077,0.5513513513513514,0.992831494822853
Logistic Regression,0.0033864348242118878,0.5537100737100737,0.992831494822853
Logistic Regression,0.0034985684276626124,0.5557739557739557,0.992831494822853
Logistic Regression,0.003615187375251366,0.5576412776412777,0.992831494822853
Logistic Regression,0.0036974186844485643,0.5595577395577396,0.992831494822853
Logistic Regression,0.003966539332730304,0.5616707616707617,0.992831494822853
Logistic Regression,0.004042790183076797,0.5644226044226044,0.992831494822853
Logistic Regression,0.004497305055730401,0.5661425061425062,0.992831494822853
Logistic Regression,0.004628875150445918,0.5694840294840294,0.992831494822853
Logistic Regression,0.004893510454589628,0.5726781326781327,0.992831494822853
Logistic Regression,0.005005644058040353,0.5755282555282555,0.992831494822853
Logistic Regression,0.005084885137812198,0.5778378378378378,0.992831494822853
Logistic Regression,0.005201504085400952,0.5801474201474202,0.992831494822853
Logistic Regression,0.00527177447689674,0.5826535626535626,0.992831494822853
Logistic Regression,0.005352510671381262,0.585012285012285,0.992831494822853
Logistic Regression,0.005446702898279871,0.5872727272727273,0.992831494822853
Logistic Regression,0.005527439092764392,0.5891400491400491,0.992831494822853
Logistic Regression,0.005633592237364412,0.5912039312039312,0.992831494822853
Logistic Regression,0.005736755152539078,0.5933169533169533,0.992831494822853
Logistic Regression,0.005826462035299658,0.595921375921376,0.992831494822853
Logistic Regression,0.005922149376910943,0.5979361179361179,0.992831494822853
Logistic Regression,0.006011856259671523,0.6001965601965602,0.992831494822853
Logistic Regression,0.006109038715995485,0.6026535626535626,0.992831494822853
Logistic Regression,0.006207716287032122,0.605061425061425,0.992831494822853
Logistic Regression,0.006286957366803968,0.6069287469287469,0.992831494822853
Logistic Regression,0.006378159364277224,0.6101719901719902,0.992831494822853
Logistic Regression,0.006451419985198365,0.6128255528255528,0.992831494822853
Logistic Regression,0.0065575731297983835,0.614987714987715,0.992831494822853
Logistic Regression,0.0066323288654322006,0.6182800982800983,0.992831494822853
Logistic Regression,0.0067384820100322195,0.6212776412776413,0.992831494822853
Logistic Regression,0.006790811024975891,0.6243243243243243,0.992831494822853
Logistic Regression,0.0069089250872773214,0.6285995085995086,0.992831494822853
Logistic Regression,0.006991156396474519,0.6314004914004914,0.992831494822853
Logistic Regression,0.007058436558544955,0.6337100737100737,0.992831494822853
Logistic Regression,0.007302140256711196,0.6355773955773956,0.992831494822853
Logistic Regression,0.00737390576291966,0.6376412776412776,0.992831494822853
Logistic Regression,0.007469593104530945,0.6398034398034398,0.992831494822853
Logistic Regression,0.007557804872578849,0.6424570024570024,0.992831494822853
Logistic Regression,0.007637045952350694,0.6446191646191646,0.992831494822853
Logistic Regression,0.0077611404735028295,0.6464864864864864,0.992831494822853
Logistic Regression,0.007850847356263409,0.6519410319410319,0.992831494822853
Logistic Regression,0.007967466303852163,0.6551842751842751,0.992831494822853
Logistic Regression,0.008052687842474714,0.6605405405405406,0.992831494822853
Logistic Regression,0.008215655346156434,0.6643243243243243,0.992831494822853
Logistic Regression,0.00830685734362969,0.6668304668304669,0.992831494822853
Logistic Regression,0.008377127735125478,0.6701228501228501,0.992831494822853
Logistic Regression,0.008439922553057883,0.6716461916461917,0.992831494822853
Logistic Regression,0.008490756453288879,0.6758722358722359,0.992831494822853
Logistic Regression,0.008578968221336782,0.6781818181818182,0.992831494822853
Logistic Regression,0.00866568487467201,0.6854545454545454,0.992831494822853
Logistic Regression,0.00875090641329456,0.6872235872235872,0.992831494822853
Logistic Regression,0.00884061329605514,0.6896805896805897,0.992831494822853
Logistic Regression,0.00895872735835657,0.6934152334152334,0.992831494822853
Logistic Regression,0.009094782797210117,0.6956265356265356,0.992831494822853
Logistic Regression,0.009154587385717169,0.6991646191646191,0.992831494822853
Logistic Regression,0.009218877318362252,0.7024078624078625,0.992831494822853
Logistic Regression,0.009310079315835508,0.7045700245700246,0.992831494822853
Logistic Regression,0.00939829108388341,0.7105159705159705,0.992831494822853
Logistic Regression,0.009467066360666522,0.7132186732186733,0.992831494822853
Logistic Regression,0.009573219505266541,0.7152334152334152,0.992831494822853
Logistic Regression,0.009691333567567972,0.7172481572481573,0.992831494822853
Logistic Regression,0.009958959101137034,0.7189680589680589,0.992831494822853
Logistic Regression,0.01007856827815114,0.7214250614250615,0.992831494822853
Logistic Regression,0.010186216537463837,0.7235872235872236,0.992831494822853
Logistic Regression,0.010320776861604706,0.725995085995086,0.992831494822853
Logistic Regression,0.01047477367701037,0.7290417690417691,0.992831494822853
Logistic Regression,0.01064521675425547,0.731056511056511,0.992831494822853
Logistic Regression,0.0107633308165569,0.7341523341523342,0.992831494822853
Logistic Regression,0.010863503502306214,0.737002457002457,0.992831494822853
Logistic Regression,0.010935269008514678,0.7397542997542997,0.992831494822853
Logistic Regression,0.011024975891275258,0.7416216216216216,0.992831494822853
Logistic Regression,0.01115056552714007,0.7433415233415234,0.992831494822853
Logistic Regression,0.0112686795894415,0.7778869778869779,0.992831494822853
Logistic Regression,0.011373337619328842,0.7800982800982801,0.992831494822853
Logistic Regression,0.01147201519036548,0.7819656019656019,0.992831494822853
Logistic Regression,0.011570692761402119,0.7844226044226045,0.992831494822853
Logistic Regression,0.01166338987358805,0.7876167076167077,0.992831494822853
Logistic Regression,0.011791969738878215,0.78997542997543,0.992831494822853
Logistic Regression,0.011872705933362737,0.7927764127764128,0.992831494822853
Logistic Regression,0.011956432357272612,0.7956756756756757,0.992831494822853
Logistic Regression,0.012004276028078254,0.808943488943489,0.992831494822853
Logistic Regression,0.012077536648999394,0.8186240786240786,0.992831494822853
Logistic Regression,0.012135846122793772,0.8227518427518428,0.992831494822853
Logistic Regression,0.01218518490831209,0.8258476658476659,0.992831494822853
Logistic Regression,0.012244989496819143,0.8288452088452088,0.992831494822853
Logistic Regression,0.012351142641419163,0.8314004914004914,0.992831494822853
Logistic Regression,0.01240496677107551,0.8344471744471744,0.992831494822853
Logistic Regression,0.012497663883261444,0.8363144963144963,0.992831494822853
Logistic Regression,0.012618768174988226,0.8385749385749386,0.992831494822853
Logistic Regression,0.01270697994303613,0.8411793611793612,0.992831494822853
Logistic Regression,0.01278771613752065,0.8436855036855037,0.992831494822853
Logistic Regression,0.012874432790855879,0.8455528255528255,0.992831494822853
Logistic Regression,0.012961149444191106,0.8490417690417691,0.992831494822853
Logistic Regression,0.013049361212239008,0.8530221130221131,0.992831494822853
Logistic Regression,0.013124116947872825,0.856019656019656,0.992831494822853
Logistic Regression,0.013215318945346081,0.8582800982800983,0.992831494822853
Logistic Regression,0.01330951117224469,0.8607371007371007,0.992831494822853
Logistic Regression,0.013369315760751744,0.8634398034398034,0.992831494822853
Logistic Regression,0.013473973790639087,0.8658968058968058,0.992831494822853
Logistic Regression,0.01358311716466446,0.8676658476658476,0.992831494822853
Logistic Regression,0.013728143291794063,0.8693857493857494,0.992831494822853
Logistic Regression,0.013841772009957464,0.8711056511056511,0.992831494822853
Logistic Regression,0.013958390957546217,0.8725307125307126,0.992831494822853
Logistic Regression,0.014199104426287107,0.8745945945945945,0.992831494822853
Logistic Regression,0.01427086993249557,0.8772972972972973,0.992831494822853
Logistic Regression,0.014535505236639282,0.879017199017199,0.992831494822853
Logistic Regression,0.01464614372537733,0.880933660933661,0.992831494822853
Logistic Regression,0.014807616114346374,0.8826535626535627,0.992831494822853
Logistic Regression,0.014943671553199919,0.8842751842751843,0.992831494822853
Logistic Regression,0.015064775844926702,0.8868304668304668,0.992831494822853
Logistic Regression,0.015187375251366162,0.8908599508599508,0.992831494822853
Logistic Regression,0.015429583834819726,0.892972972972973,0.992831494822853
Logistic Regression,0.015583580650225389,0.8946437346437346,0.992831494822853
Logistic Regression,0.015724121433216963,0.8962162162162162,0.992831494822853
Logistic Regression,0.01599025185207335,0.898034398034398,0.992831494822853
Logistic Regression,0.016118831717363516,0.8995085995085995,0.992831494822853
Logistic Regression,0.016443271610014278,0.9031449631449632,0.992831494822853
Logistic Regression,0.01654792963990162,0.9052579852579853,0.992831494822853
Logistic Regression,0.01668248996404249,0.9068304668304669,0.992831494822853
Logistic Regression,0.016820040517608714,0.9087469287469288,0.992831494822853
Logistic Regression,0.016948620382898877,0.9110565110565111,0.992831494822853
Logistic Regression,0.017026366347958045,0.9135135135135135,0.992831494822853
Logistic Regression,0.017190828966352444,0.9149385749385749,0.992831494822853
Logistic Regression,0.017353796470034162,0.9164127764127764,0.992831494822853
Logistic Regression,0.01754218092383138,0.917985257985258,0.992831494822853
Logistic Regression,0.017691692395099014,0.9213759213759214,0.992831494822853
Logistic Regression,0.01783671852222862,0.9231941031941032,0.992831494822853
Logistic Regression,0.017972773961082163,0.9247174447174448,0.992831494822853
Logistic Regression,0.018397386539482242,0.9263882063882064,0.992831494822853
Logistic Regression,0.018621653746383693,0.9278132678132678,0.992831494822853
Logistic Regression,0.01880106751190485,0.9291400491400491,0.992831494822853
Logistic Regression,0.019149429239958434,0.9305651105651106,0.992831494822853
Logistic Regression,0.01934678438203171,0.932039312039312,0.992831494822853
Logistic Regression,0.019484334935597935,0.9336609336609336,0.992831494822853
Logistic Regression,0.01972953374847685,0.9353316953316954,0.992831494822853
Logistic Regression,0.0198969865962966,0.936953316953317,0.992831494822853
Logistic Regression,0.020119758688485374,0.9386732186732186,0.992831494822853
Logistic Regression,0.020251328783200892,0.9403931203931204,0.992831494822853
Logistic Regression,0.020427752319296697,0.9425061425061425,0.992831494822853
Logistic Regression,0.020653514640910822,0.9438329238329238,0.992831494822853
Logistic Regression,0.021125970890116544,0.9451105651105651,0.992831494822853
Logistic Regression,0.021489283765296893,0.9464864864864865,0.992831494822853
Logistic Regression,0.021747938610589896,0.9481572481572481,0.992831494822853
Logistic Regression,0.022360935642787193,0.9493857493857494,0.992831494822853
Logistic Regression,0.022864789300959115,0.9508108108108108,0.992831494822853
Logistic Regression,0.023092046737285918,0.9523341523341523,0.992831494822853
Logistic Regression,0.02362580268971137,0.9538083538083538,0.992831494822853
Logistic Regression,0.024274682475012896,0.9551351351351351,0.992831494822853
Logistic Regression,0.024984861963534152,0.9566093366093366,0.992831494822853
Logistic Regression,0.025748865581711758,0.9638329238329238,0.992831494822853
Logistic Regression,0.026402230711151314,0.9650614250614251,0.992831494822853
Logistic Regression,0.026674341588858404,0.9665847665847666,0.992831494822853
Logistic Regression,0.02674610709506687,0.9694348894348894,0.992831494822853
Logistic Regression,0.027267902129790907,0.9708108108108108,0.992831494822853
Logistic Regression,0.027722417002444513,0.9721867321867322,0.992831494822853
Logistic Regression,0.028254677840157286,0.9734643734643734,0.992831494822853
Logistic Regression,0.02929228745075466,0.9746928746928747,0.992831494822853
Logistic Regression,0.03323340983336946,0.976019656019656,0.992831494822853
Logistic Regression,0.03430690219707107,0.9775921375921376,0.992831494822853
Logistic Regression,0.03532058997226562,0.9789189189189189,0.992831494822853
Logistic Regression,0.035945547922164325,0.9801474201474202,0.992831494822853
Logistic Regression,0.03694577966494479,0.9813759213759213,0.992831494822853
Logistic Regression,0.03895222360935643,0.9826044226044226,0.992831494822853
Logistic Regression,0.04076878798525817,0.9838820638820639,0.992831494822853
Logistic Regression,0.042693000620472606,0.9851105651105652,0.992831494822853
Logistic Regression,0.04504182583408712,0.9864864864864865,0.992831494822853
Logistic Regression,0.04701537725481988,0.9879115479115479,0.992831494822853
Logistic Regression,0.049317853912341426,0.9891400491400492,0.992831494822853
Logistic Regression,0.0509744410139868,0.9904176904176905,0.992831494822853
Logistic Regression,0.054532814030156467,0.9916461916461916,0.992831494822853
Logistic Regression,0.05967002818291233,0.9929238329238329,0.992831494822853
Logistic Regression,0.06998332947095366,0.995036855036855,0.992831494822853
Logistic Regression,0.07391249093586705,0.9962653562653563,0.992831494822853
Logistic Regression,0.07954907340265682,0.9974938574938574,0.992831494822853
Logistic Regression,0.08892344265113741,0.9987223587223587,0.992831494822853
Logistic Regression,0.12088151963459397,0.9997051597051597,0.992831494822853
Logistic Regression,0.22135322832644336,0.9998034398034398,0.992831494822853
Logistic Regression,0.3306819965761873,0.9998034398034398,0.992831494822853
Logistic Regression,0.7192473592536387,0.9998034398034398,0.992831494822853
Random Forest,0.0,0.0,0.9996587466056626
Random Forest,0.0,0.40206388206388205,0.9996587466056626
Random Forest,0.0,0.42609336609336607,0.9996587466056626
Random Forest,0.0,0.4404422604422604,0.9996587466056626
Random Forest,0.0,0.45336609336609335,0.9996587466056626
Random Forest,0.0,0.4705159705159705,0.9996587466056626
Random Forest,2.99022942535266e-06,0.4813759213759214,0.9996587466056626
Random Forest,2.99022942535266e-06,0.49233415233415234,0.9996587466056626
Random Forest,4.4853441380289904e-06,0.5046191646191647,0.9996587466056626
Random Forest,4.4853441380289904e-06,0.5164619164619164,0.9996587466056626
Random Forest,4.4853441380289904e-06,0.5351351351351351,0.9996587466056626
Random Forest,4.4853441380289904e-06,0.5474201474201474,0.9996587466056626
Random Forest,4.4853441380289904e-06,0.5590663390663391,0.9996587466056626
Random Forest,4.4853441380289904e-06,0.5713022113022113,0.9996587466056626
Random Forest,4.4853441380289904e-06,0.5841277641277641,0.9996587466056626
Random Forest,4.4853441380289904e-06,0.596019656019656,0.9996587466056626
Random Forest,1.3456032414086971e-05,0.6064373464373465,0.9996587466056626
Random Forest,3.289252367887926e-05,0.6184275184275184,0.9996587466056626
Random Forest,5.6814359081700547e-05,0.628992628992629,0.9996587466056626
Random Forest,7.47557356338165e-05,0.672972972972973,0.9996587466056626
Random Forest,8.073619448452182e-05,0.6839312039312039,0.9996587466056626
Random Forest,8.671665333522715e-05,0.7051105651105651,0.9996587466056626
Random Forest,9.120199747325613e-05,0.7167076167076167,0.9996587466056626
Random Forest,9.41922268986088e-05,0.7287469287469287,0.9996587466056626
Random Forest,9.718245632396145e-05,0.7461916461916462,0.9996587466056626
Random Forest,9.718245632396145e-05,0.7611793611793611,0.9996587466056626
Random Forest,9.867757103663779e-05,0.7724324324324324,0.9996587466056626
Random Forest,0.00010166780046199045,0.784078624078624,0.9996587466056626
Random Forest,0.0001046580298873431,0.8021130221130222,0.9996587466056626
Random Forest,0.0001046580298873431,0.813955773955774,0.9996587466056626
Random Forest,0.0001091433740253721,0.8331695331695331,0.9996587466056626
Random Forest,0.00011362871816340109,0.8489434889434889,0.9996587466056626
Random Forest,0.0001196091770141064,0.8618181818181818,0.9996587466056626
Random Forest,0.000149511471267633,0.8694840294840295,0.9996587466056626
Random Forest,0.00017044307724510164,0.8781818181818182,0.9996587466056626
Random Forest,0.00019137468322257025,0.8879115479115479,0.9996587466056626
Random Forest,0.00021081117448736253,0.8952825552825553,0.9996587466056626
Random Forest,0.0002287525510394785,0.9027518427518427,0.9996587466056626
Random Forest,0.00025416950115497613,0.9091400491400491,0.9996587466056626
Random Forest,0.0002825766806958264,0.9147911547911548,0.9996587466056626
Random Forest,0.000312478974949353,0.9199508599508599,0.9996587466056626
Random Forest,0.0003468666133409086,0.9276167076167077,0.9996587466056626
Random Forest,0.0003932151694338748,0.9314987714987715,0.9996587466056626
Random Forest,0.000466475790355015,0.9334643734643735,0.9996587466056626
Random Forest,0.0005905703115071504,0.9353316953316954,0.9996587466056626
Random Forest,0.0006862576531184355,0.937002457002457,0.9996587466056626
Random Forest,0.0008492251568001555,0.9388206388206388,0.9996587466056626
Random Forest,0.0009658441043889093,0.9401474201474201,0.9996587466056626
Random Forest,0.001178150393588948,0.942997542997543,0.9996587466056626
Random Forest,0.0012603817027861462,0.9449631449631449,0.9996587466056626
Random Forest,0.0013710201915241946,0.9466339066339067,0.9996587466056626
Random Forest,0.0014412905830199821,0.9494348894348894,0.9996587466056626
Random Forest,0.0015833264807242336,0.9524815724815725,0.9996587466056626
Random Forest,0.0016595773310707264,0.954987714987715,0.9996587466056626
Random Forest,0.0017328379519918665,0.9567567567567568,0.9996587466056626
Random Forest,0.0018240399494651228,0.9592628992628993,0.9996587466056626
Random Forest,0.0019182321763637315,0.9607371007371007,0.9996587466056626
Random Forest,0.001997473256135577,0.9633906633906634,0.9996587466056626
Random Forest,0.0020572778446426303,0.9656019656019657,0.9996587466056626
Random Forest,0.0021350238097017993,0.9677149877149878,0.9996587466056626
Random Forest,0.0021858577099327947,0.9704668304668305,0.9996587466056626
Random Forest,0.002312942460510283,0.9731695331695331,0.9996587466056626
Random Forest,0.002392183540282128,0.9746437346437347,0.9996587466056626
Random Forest,0.002519268290859616,0.9764127764127765,0.9996587466056626
Random Forest,0.0026284116648849884,0.9782309582309582,0.9996587466056626
Random Forest,0.002761476874313182,0.9798034398034398,0.9996587466056626
Random Forest,0.0028975323131667278,0.9812776412776413,0.9996587466056626
Random Forest,0.003102363028803385,0.9823095823095823,0.9996587466056626
Random Forest,0.0032937377120259553,0.9833906633906634,0.9996587466056626
Random Forest,0.003488102624673878,0.9844226044226044,0.9996587466056626
Random Forest,0.0038230083203133762,0.9852088452088452,0.9996587466056626
Random Forest,0.004105585001009202,0.9856019656019656,0.9996587466056626
Random Forest,0.004413578631820526,0.9864373464373465,0.9996587466056626
Random Forest,0.004657282329986768,0.9868304668304668,0.9996587466056626
Random Forest,0.004926402978268508,0.9871744471744471,0.9996587466056626
Random Forest,0.005195523626550247,0.9893857493857494,0.9996587466056626
Random Forest,0.005502022142648895,0.9898280098280098,0.9996587466056626
Random Forest,0.00590719822978418,0.99002457002457,0.9996587466056626
Random Forest,0.006150901927950422,0.990958230958231,0.9996587466056626
Random Forest,0.006506739229567389,0.9912039312039312,0.9996587466056626
Random Forest,0.006846130269344916,0.9914004914004914,0.9996587466056626
Random Forest,0.0072049578003872345,0.9917444717444718,0.9996587466056626
Random Forest,0.007517436775336588,0.9920884520884521,0.9996587466056626
Random Forest,0.007816459717871854,0.9923341523341523,0.9996587466056626
Random Forest,0.00814388983994797,0.9927764127764128,0.9996587466056626
Random Forest,0.009014046602725595,0.9931203931203931,0.9996587466056626
Random Forest,0.00939829108388341,0.9933660933660934,0.9996587466056626
Random Forest,0.009727216320672204,0.9937100737100737,0.9996587466056626
Random Forest,0.01007109270458776,0.994054054054054,0.9996587466056626
Random Forest,0.010407493514939933,0.9941523341523342,0.9996587466056626
Random Forest,0.010817154946213249,0.9943488943488944,0.9996587466056626
Random Forest,0.011071324447368225,0.9945454545454545,0.9996587466056626
Random Forest,0.011430151978410543,0.9947420147420147,0.9996587466056626
Random Forest,0.011750106526923277,0.994938574938575,0.9996587466056626
Random Forest,0.012043149010607839,0.9951842751842752,0.9996587466056626
Random Forest,0.012339181723717752,0.9952825552825553,0.9996587466056626
Random Forest,0.012702494598898101,0.9954299754299755,0.9996587466056626
Random Forest,0.013071787932929154,0.9954791154791155,0.9996587466056626
Random Forest,0.013897091254326489,0.9958230958230958,0.9996587466056626
Random Forest,0.014190133738011049,0.9964619164619165,0.9996587466056626
Random Forest,0.014554941727904074,0.9972972972972973,0.9996587466056626
Random Forest,0.0148943327676816,0.9972972972972973,0.9996587466056626
Random Forest,0.01537127436102535,0.9973464373464374,0.9996587466056626
Random Forest,0.015776450448160634,0.9974447174447174,0.9996587466056626
